AREA,PERIMETER,KENYAVIL_,KENYAVIL_I,NAME,COUNTRY,THEME,ADMINCODE,LONGDD,LATDD
0.0,0.0,338,-2241641,ALIA,KE,HLL,2.0,38.28,-3.58
0.0,0.0,339,-2241641,ALIA,KE,HLL,2.0,38.28,-3.58
0.0,0.0,340,-2241642,ALIAGAN,KE,WTRH,6.0,40.73,-1.03
0.0,0.0,341,-2241642,ALIAGAN,KE,WTRH,6.0,40.73,-1.03
0.0,0.0,342,-2241643,ALIALIN,KE,HLL,6.0,40.27,2.78
0.0,0.0,343,-2241644,ALIBUR,KE,WTRH,6.0,38.08,0.35
0.0,0.0,344,-2241645,ALICE LAKE,KE,LK,3.0,37.47,-0.07
0.0,0.0,345,-2241646,ALIGAB,KE,WTRH,6.0,40.8,0.3
0.0,0.0,346,-2241647,ALIGOLLO,KE,AREA,6.0,39.92,2.58
0.0,0.0,347,-2241647,ALIGOLLO,KE,AREA,6.0,39.92,2.58
0.0,0.0,348,-2241648,ALIGOLLO,KE,HLL,6.0,39.98,2.58
0.0,0.0,349,-2241648,ALIGOLLO,KE,HLL,6.0,39.98,2.58
0.0,0.0,350,-2241649,ALINJUGUL,KE,WLL,6.0,40.48,-0.05
0.0,0.0,351,-2241650,ALISAKAR,KE,WTRH,6.0,38.85,0.48
0.0,0.0,353,-2241652,ALJIJU,KE,AREA,8.0,37.27,0.28
0.0,0.0,354,-2241653,ALKAKORPASS,KE,PASS,8.0,34.95,3.2
0.0,0.0,355,-2241654,ALLENSWATERFALL,KE,FLLS,3.0,37.97,-0.15
0.0,0.0,356,-2241655,ALLIABAY,KE,BAY,3.0,36.25,3.75
0.0,0.0,357,-2241656,ALLUS,KE,FRM,8.0,37.05,0.05
0.0,0.0,358,-2241657,ALONGOLOMOI,KE,STMI,8.0,35.7,4.18
0.0,0.0,359,-2241658,ALOWALAN,KE,AREA,8.0,36.63,2.22
0.0,0.0,360,-2241659,ALPHEGA,KE,AREA,8.0,35.95,0.05
0.0,0.0,361,-2241660,ALTHEGA,KE,EST,8.0,35.95,0.07
0.0,0.0,362,-2241661,ALUARAN,KE,AREA,8.0,35.98,2.25
0.0,0.0,366,-2241663,ALUNGO,KE,SCH,7.0,34.05,-0.18
0.0,0.0,367,-2241664,ALUNGOSUBLOCATION,KE,ADMD,7.0,34.48,-0.02
0.0,0.0,368,-2241665,ALUPE,KE,HSP,9.0,34.12,0.05
0.0,0.0,369,-2241666,ALUPE,KE,STM,9.0,34.12,0.05
0.0,0.0,370,-2241667,ALUOR,KE,MSSN,7.0,34.47,-0.02
0.0,0.0,371,-2241667,ALUOR,KE,MSSN,7.0,34.47,-0.02
0.0,0.0,372,-2241668,AMAIRO,KE,AREA,9.0,34.23,0.6
0.0,0.0,373,-2241669,AMAIRO,KE,STM,9.0,34.2,0.62
0.0,0.0,374,-2241670,AMAK,KE,RK,2.0,38.63,-3.75
0.0,0.0,375,-2241670,AMAK,KE,RK,2.0,38.63,-3.75
0.0,0.0,376,-2241671,AMAKURA,KE,PPL,9.0,34.27,0.57
0.0,0.0,377,-2241671,AMAKURA,KE,PPL,9.0,34.27,0.57
0.0,0.0,378,-2241671,AMAKURA,KE,PPL,9.0,34.27,0.57
0.0,0.0,379,-2241672,AMAKURIAT,KE,AREA,8.0,35.27,2.28
0.0,0.0,380,-2241673,AMALA,KE,STM,8.0,35.23,-1.03
0.0,0.0,381,-2241674,AMALABRIDGE,KE,BDG,8.0,35.43,-0.9
0.0,0.0,382,-2241675,AMALER,KE,CTRF,8.0,35.77,1.63
0.0,0.0,383,-2241676,AMASAGO,KE,SCH,7.0,34.85,-0.73
0.0,0.0,385,-2241678,AMASEGE,KE,SCH,7.0,34.93,-0.78
0.0,0.0,386,-2241679,AMBERLEYESTATE,KE,EST,1.0,36.87,-1.02
0.0,0.0,387,-2241680,AMBIRA,KE,PPL,7.0,34.27,0.17
0.0,0.0,388,-2241681,AMBIRASUBLOCATION,KE,ADMD,7.0,34.27,0.02
0.0,0.0,389,-2241682,AMBONI,KE,STM,1.0,36.98,-0.4
0.0,0.0,390,-2241683,AMBOSELI,KE,PPL,8.0,37.28,-2.07
0.0,0.0,391,-2241685,AMBOSELIGAMERESERVE,KE,RESW,8.0,37.28,-2.05
0.0,0.0,392,-2241685,AMBOSELIGAMERESERVE,KE,RESW,8.0,37.28,-2.05
0.0,0.0,393,-2241685,AMBOSELIGAMERESERVE,KE,RESW,8.0,37.28,-2.05
0.0,0.0,394,-2241686,AMBUSKET,KE,CTRF,8.0,35.65,-0.62
0.0,0.0,395,-2241687,AMERITHINYIN,KE,AREA,8.0,35.58,3.4
0.0,0.0,396,-2241688,AMETHO,KE,CH,3.0,37.87,0.15
0.0,0.0,397,-2241689,AMKENIESTATE,KE,EST,2.0,39.8,-3.87
0.0,0.0,400,-2241691,AMOHIRA,KE,HLL,9.0,34.72,0.02
0.0,0.0,401,-2241692,AMOJO,KE,AREA,8.0,35.45,2.2
0.0,0.0,402,-2241693,AMONGURA,KE,AREA,9.0,34.13,0.55
0.0,0.0,403,-2241694,AMONGURA,KE,SCH,9.0,34.15,0.55
0.0,0.0,404,-2241695,AMOSO,KE,HLL,7.0,34.42,-0.92
0.0,0.0,405,-2241696,AMOYA,KE,MKT,7.0,34.35,-0.08
0.0,0.0,406,-2241696,AMOYA,KE,MKT,7.0,34.35,-0.08
0.0,0.0,407,-2241697,AMOYO,KE,SCH,7.0,34.02,-0.98
0.0,0.0,408,-2241698,AMTEREN,KE,WTRH,8.0,36.02,0.25
0.0,0.0,409,-2241699,AMUATHIbSUBLOCATION,KE,ADMD,3.0,38.02,0.45
0.0,0.0,410,-2241700,AMUATHIcSUBLOCATION,KE,ADMD,3.0,38.08,0.43
0.0,0.0,411,-2241701,AMUGAA,KE,MFG,3.0,37.88,0.02
0.0,0.0,412,-2241702,AMUKURASUBLOCATION,KE,ADMD,9.0,34.27,0.6
0.0,0.0,413,-2241703,AMUNGAMBO,KE,HLL,9.0,34.3,0.32
0.0,0.0,414,-2241704,AMUGENTI,KE,CTRF,3.0,37.97,0.18
0.0,0.0,415,-2241704,AMUGENTI,KE,CTRF,3.0,37.97,0.18
0.0,0.0,416,-2241705,AMUNGENTISUBLOCATION,KE,ADMD,3.0,37.97,0.18
0.0,0.0,417,-2241706,AMUNYAI,KE,AREA,8.0,35.2,1.85
0.0,0.0,418,-2241707,AMUNYAI,KE,STM,8.0,35.23,1.85
0.0,0.0,419,-2241708,AMURWA,KE,AREA,8.0,35.03,1.73
0.0,0.0,420,-2241709,AMUTON,KE,HLL,8.0,35.12,2.53
0.0,0.0,421,-2241710,AMWAATHISUBLOCATION,KE,ADMD,3.0,37.98,0.45
0.0,0.0,422,-2241711,AMWAMBA,KE,SCH,3.0,37.93,0.18
0.0,0.0,423,-2241712,AMWATHISUBLOCATION,KE,ADMD,3.0,37.92,0.22
0.0,0.0,424,-2241713,ANADANGURU,KE,CTRF,8.0,37.3,0.37
0.0,0.0,425,-2241713,ANADANGURU,KE,CTRF,8.0,37.3,0.37
0.0,0.0,426,-2241714,ANADANGURUPLAIN,KE,PLN,8.0,37.28,0.37
0.0,0.0,427,-2241715,ANAGASILE,KE,HLL,6.0,39.63,3.23
0.0,0.0,428,-2241716,ANAK EMURUA,KE,HLLS,8.0,35.58,2.75
0.0,0.0,429,-2241717,ANALANGATA,KE,AREA,8.0,35.07,-1.25
0.0,0.0,430,-2241718,ANALIWA,KE,STM,0.0,35.48,-1.72
0.0,0.0,431,-2241719,ANAM,KE,STMI,8.0,34.68,4.3
0.0,0.0,432,-2241719,ANAM,KE,STMI,8.0,34.68,4.3
0.0,0.0,433,-2241719,ANAM,KE,STMI,8.0,34.68,4.3
0.0,0.0,434,-2241719,ANAM,KE,STMI,8.0,34.68,4.3
0.0,0.0,435,-2241719,ANAM,KE,STMI,8.0,34.68,4.3
0.0,0.0,436,-2241720,ANAMUTON,KE,AREA,8.0,35.13,2.45
0.0,0.0,437,-2241721,ANAMUTON,KE,HLL,8.0,35.13,2.43
0.0,0.0,438,-2241722,ANAMUTON,KE,STMI,8.0,35.15,2.48
0.0,0.0,439,-2241723,ANANOI,KE,STM,8.0,35.65,0.4
0.0,0.0,440,-2241724,ANANOT,KE,AREA,6.0,40.3,-1.42
0.0,0.0,441,-2241724,ANANOT,KE,AREA,6.0,40.3,-1.42
0.0,0.0,442,-2241725,ANANOTU,KE,WTRH,6.0,40.03,-1.4
0.0,0.0,443,-2241726,ANASA,KE,PPL,2.0,40.3,-2.52
0.0,0.0,444,-2241727,ANCHENGE,KE,MFG,3.0,37.93,0.2
0.0,0.0,445,-2241728,ANDERI,KE,STMI,0.0,36.92,2.25
0.0,0.0,446,-2241729,ANDINGO,KE,HLL,7.0,34.85,-0.37
0.0,0.0,447,-2241730,ANDINGO,KE,SCH,7.0,34.52,-0.03
0.0,0.0,448,-2241731,ANDIWOSVILLAGE,KE,PPL,7.0,34.7,-0.52
0.0,0.0,449,-2241732,ANDOKHORA,KE,HLL,6.0,39.53,2.62
0.0,0.0,450,-2241733,ANDREWSVOLCANO,KE,CONE,8.0,36.58,2.3
0.0,0.0,452,-2241735,ANDU,KE,HLL,6.0,39.05,2.53
0.0,0.0,453,-2241736,ANDUNGOSI,KE,MKT,9.0,34.15,0.52
0.0,0.0,454,-2241737,ANDZARANI,KE,STM,2.0,39.45,-4.03
0.0,0.0,455,-2241737,ANDZARANI,KE,STM,2.0,39.45,-4.03
0.0,0.0,456,-2241738,ANEKO,KE,HLL,7.0,34.13,-0.93
0.0,0.0,457,-2241739,ANEKO,KE,PPL,7.0,34.15,-0.95
0.0,0.0,458,-2241740,ANELBER SOIT,KE,RK,8.0,38.15,0.93
0.0,0.0,459,-2241741,ANGAGA,KE,PP,7.0,34.62,-0.98
0.0,0.0,460,-2241742,ANGAMOJAK,KE,STMI,8.0,35.42,3.75
0.0,0.0,462,-2241744,ANGARRANI,KE,STM,8.0,35.13,-1.47
0.0,0.0,463,-2241745,ANGATABARAGOI,KE,AREA,8.0,35.08,-1.25
0.0,0.0,464,-2241746,ANGATABARAGOI,KE,MKT,8.0,34.78,-1.38
0.0,0.0,465,-2241747,ANGATAEINGATA,KE,AREA,8.0,37.68,-2.53
0.0,0.0,466,-2241747,ANGATAEINGATA,KE,AREA,8.0,37.68,-2.53
0.0,0.0,467,-2241748,ANGATALOITA,KE,AREA,8.0,34.78,-1.38
0.0,0.0,468,-2241749,ANGARANAADO,KE,PPL,8.0,35.98,-1.25
0.0,0.0,469,-2241749,ANGARANAADO,KE,PPL,8.0,35.98,-1.25
0.0,0.0,470,-2241750,ANGATAOLDUROROI,KE,AREA,8.0,35.1,-1.38
0.0,0.0,471,-2241751,ANGATAWERGOI,KE,HLL,8.0,36.73,0.72
0.0,0.0,472,-2241752,ANGDIRIN MORU,KE,HLL,8.0,35.8,4.05
0.0,0.0,473,-2241753,ANGELI,KE,SCH,3.0,37.82,0.23
0.0,0.0,474,-2241754,ANGENO,KE,SCH,7.0,34.82,-0.45
0.0,0.0,475,-2241755,ANGIBUN MORU,KE,HLL,8.0,34.93,3.75
0.0,0.0,476,-2241756,ANGICHOM MORU,KE,HLL,8.0,34.23,3.87
0.0,0.0,477,-2241757,ANGICHOMIN MORU,KE,HLL,8.0,35.7,3.87
0.0,0.0,478,-2241757,ANGICHOMIN MORU,KE,HLL,8.0,35.7,3.87
0.0,0.0,479,-2241757,ANGICHOMIN MORU,KE,HLL,8.0,35.7,3.87
0.0,0.0,480,-2241758,ANGIRO,KE,HLL,7.0,34.53,-0.05
0.0,0.0,482,-2241760,ANGLOGITAT,KE,PPL,8.0,35.42,1.95
0.0,0.0,483,-2241761,ANGMATIA,KE,STMI,8.0,35.1,4.57
0.0,0.0,484,-2241762,ANGOGASUBLOCATION,KE,ADMD,7.0,34.48,-0.13
0.0,0.0,485,-2241763,ANGOLOL,KE,AREA,8.0,35.12,2.18
0.0,0.0,486,-2241764,ANGORANGORA,KE,PPL,8.0,35.4,2.63
0.0,0.0,487,-2241765,ANGORANGORA,KE,STM,8.0,35.35,2.63
0.0,0.0,488,-2241766,ANGOROM,KE,MKT,9.0,34.13,0.05
0.0,0.0,489,-2241767,ANGOROM,KE,SCH,9.0,34.13,0.48
0.0,0.0,490,-2241768,ANGOROMO,KE,ADMD,9.0,34.13,0.48
0.0,0.0,491,-2241768,ANGOROMO,KE,ADMD,9.0,34.13,0.48
0.0,0.0,492,-2241769,ANGUGO,KE,SCH,7.0,34.18,-0.9
0.0,0.0,493,-2241770,ANGURIASUBLOCATION,KE,ADMD,9.0,34.32,0.7
0.0,0.0,494,-2241771,ANGUSFOLLY,KE,TRL,1.0,36.6,-0.25
0.0,0.0,495,-2241772,ANIKIA,KE,AREA,2.0,39.3,-2.87
0.0,0.0,496,-2241773,ANIN,KE,SCH,8.0,35.52,0.68
0.0,0.0,497,-2241774,ANISA,KE,WLLS,6.0,40.02,1.65
0.0,0.0,498,-2241775,ANJEGO,KE,SCH,7.0,34.32,-0.97
0.0,0.0,499,-2241776,ANKAMIA,KE,SCH,3.0,37.87,0.13
0.0,0.0,500,-2241777,ANKAMIASUBLOCATION,KE,ADMD,3.0,37.87,0.13
0.0,0.0,503,-2241780,ANMERESTATE,KE,EST,1.0,36.08,-1.13
0.0,0.0,504,-2241781,ANO GOF,KE,CRTR,3.0,38.02,2.45
0.0,0.0,505,-2241782,ANOTINGO,KE,SCH,7.0,34.52,-0.35
0.0,0.0,506,-2241783,ANTUAMBUISUBLOCATION,KE,ADMD,3.0,37.08,0.07
0.0,0.0,507,-2241784,ANTUAMBURISUBLOCATION,KE,ADMD,3.0,37.92,0.37
0.0,0.0,508,-2241785,ANTUBAIGA,KE,SCH,3.0,37.77,0.13
0.0,0.0,509,-2241786,ANTUBETWE,KE,MFG,3.0,37.95,0.27
0.0,0.0,510,-2241787,ANTUBETWEKIONGOSUBLOCATION,KE,ADMD,3.0,37.98,0.27
0.0,0.0,511,-2241788,ANTUBETWENJOONESUBLOCATION,KE,ADMD,3.0,37.97,0.23
0.0,0.0,512,-2241789,ANTUBUCHIOSUBLOCATION,KE,ADMD,3.0,37.95,0.22
0.0,0.0,513,-2241790,ANYAGALIM,KE,STMI,8.0,35.2,2.62
0.0,0.0,514,-2241791,ANYIEKA,KE,PPL,7.0,34.27,0.23
0.0,0.0,515,-2241792,ANYIKA,KE,SCH,7.0,34.25,0.22
0.0,0.0,516,-2241792,ANYIKA,KE,SCH,7.0,34.25,0.22
0.0,0.0,517,-2241793,ANYIKO,KE,SCH,9.0,34.53,0.12
0.0,0.0,518,-2241794,ANYIKOSUBLOCATION,KE,ADMD,9.0,34.52,0.12
0.0,0.0,519,-2241795,ANYIKOSUBLOCATION,KE,ADMD,7.0,34.25,0.22
0.0,0.0,520,-2241796,ANYUONGI,KE,MKT,7.0,34.28,-0.18
0.0,0.0,521,-2241797,ANZWANI,KE,AREA,2.0,39.37,-4.63
0.0,0.0,522,-2241798,ANZWANI RAS,KE,PT,2.0,39.4,-4.62
0.0,0.0,523,-2241799,AOCHDOK,KE,STM,7.0,34.38,-0.57
0.0,0.0,524,-2241800,AOCHMUGA,KE,SCH,7.0,34.58,-0.63
0.0,0.0,525,-2241801,AORACHAK,KE,STM,7.0,34.63,-0.05
0.0,0.0,526,-2241801,AORACHAK,KE,STM,7.0,34.63,-0.05
0.0,0.0,527,-2241801,AORACHAK,KE,STM,7.0,34.63,-0.05
0.0,0.0,528,-2241802,AORACHUODHO,KE,MKT,7.0,34.23,-0.78
0.0,0.0,529,-2241803,AORAMODHO,KE,STM,7.0,34.48,-0.05
0.0,0.0,530,-2241803,AORAMODHO,KE,STM,7.0,34.48,-0.05
0.0,0.0,531,-2241803,AORAMODHO,KE,STM,7.0,34.48,-0.05
0.0,0.0,532,-2241804,AORANAM,KE,STM,7.0,34.6,-0.7
0.0,0.0,533,-2241805,APACH,KE,AREA,8.0,36.52,1.85
0.0,0.0,534,-2241806,APAIGIRON,KE,STMI,8.0,34.68,3.1
0.0,0.0,535,-2241807,APAMA,KE,STM,9.0,34.15,0.57
0.0,0.0,536,-2241808,APARAKASWA,KE,HLL,8.0,35.2,2.07
0.0,0.0,537,-2241809,APATIT,KE,HLL,9.0,34.23,0.58
0.0,0.0,538,-2241810,APEGEI,KE,AREA,9.0,34.2,0.55
0.0,0.0,539,-2241811,APEGEI,KE,SCH,9.0,34.2,0.55
0.0,0.0,540,-2241812,APEGEI,KE,STM,9.0,34.18,0.53
0.0,0.0,543,-2241815,APIRRA,KE,AREA,8.0,34.45,3.98
0.0,0.0,544,-2241816,APOKOR,KE,SCH,9.0,34.27,0.53
0.0,0.0,545,-2241817,APOKORSUBLOCATION,KE,ADMD,9.0,34.23,0.52
0.0,0.0,546,-2241818,APONDOKOJWACH,KE,SCH,7.0,34.8,-0.52
0.0,0.0,547,-2241819,APOW,KE,STMI,8.0,34.6,3.78
0.0,0.0,548,-2241820,APUKE,KE,AREA,8.0,35.22,2.28
0.0,0.0,549,-2241821,APUKU,KE,HLL,7.0,34.8,-0.37
0.0,0.0,550,-2241822,ARABTIRS,KE,WLLS,3.0,36.87,4.27
0.0,0.0,551,-2241822,ARABTIRS,KE,WLLS,3.0,36.87,4.27
0.0,0.0,552,-2241823,ARABUKO,KE,PPL,2.0,39.97,-3.25
0.0,0.0,553,-2241824,ARABUKOSOKOKEFOREST,KE,FRST,2.0,39.87,-3.03
0.0,0.0,554,-2241825,ARADI,KE,AREA,6.0,40.57,2.92
0.0,0.0,555,-2241826,ARAGE,KE,STMI,3.0,37.02,2.1
0.0,0.0,556,-2241827,ARAM,KE,MKT,7.0,34.03,-0.22
0.0,0.0,557,-2241828,ARAMA,KE,AREA,8.0,35.63,0.03
0.0,0.0,558,-2241829,ARAMBE,KE,SCH,7.0,34.57,-1.03
0.0,0.0,559,-2241830,ARAMBE,KE,STM,7.0,34.57,-0.93
0.0,0.0,560,-2241830,ARAMBE,KE,STM,7.0,34.57,-0.93
0.0,0.0,561,-2241831,ARANO,KE,AREA,3.0,37.77,3.02
0.0,0.0,562,-2241832,ARARAISWAMP,KE,SWMP,8.0,35.98,0.07
0.0,0.0,563,-2241832,ARARAISWAMP,KE,SWMP,8.0,35.98,0.07
0.0,0.0,564,-2241833,ARARANGA,KE,AREA,8.0,35.6,-0.78
0.0,0.0,565,-2241834,ARAU,KE,STM,8.0,35.45,1.58
0.0,0.0,566,-2241835,ARBAJAHAN,KE,AREA,3.0,38.95,2.1
0.0,0.0,567,-2241836,ARBASOKA KUBI,KE,HLL,3.0,39.02,3.47
0.0,0.0,568,-2241837,ARBO,KE,WLLS,6.0,40.03,1.63
0.0,0.0,569,-2241838,ARBODI,KE,AREA,6.0,40.27,1.12
0.0,0.0,570,-2241839,ARBOLA,KE,AREA,3.0,38.65,1.47
0.0,0.0,571,-2241839,ARBOLA,KE,AREA,3.0,38.65,1.47
0.0,0.0,572,-2241840,ARBORETUM,KE,FRST,1.0,36.8,-1.27
0.0,0.0,573,-2241841,ARBOTEI,KE,AREA,3.0,39.25,3.18
0.0,0.0,574,-2241842,ARCADIEESTATE,KE,EST,1.0,36.88,-1.02
0.0,0.0,575,-2241843,ARCHERSPOST,KE,PPL,8.0,37.68,0.65
0.0,0.0,576,-2241844,ARDABADANA,KE,AREA,3.0,38.23,0.73
0.0,0.0,579,-2241847,ARDAHALO,KE,AREA,6.0,40.18,3.9
0.0,0.0,580,-2241848,ARDENCAPLEFARM,KE,FRM,3.0,37.27,0.08
0.0,0.0,581,-2241849,ADI WAR,KE,WLLS,6.0,40.47,1.72
0.0,0.0,582,-2241849,ADI WAR,KE,WLLS,6.0,40.47,1.72
0.0,0.0,583,-2241850,ARE,KE,RK,2.0,38.65,-3.8
0.0,0.0,585,-2241852,ARENGAN NGIMORU,KE,HLL,8.0,35.48,3.2
0.0,0.0,586,-2241853,ARGANI,KE,WTRH,6.0,40.37,1.07
0.0,0.0,587,-2241854,ARGE,KE,WTRH,3.0,36.98,2.15
0.0,0.0,588,-2241854,ARGE,KE,WTRH,3.0,36.98,2.15
0.0,0.0,589,-2241855,ARGUTPASS,KE,PASS,8.0,35.22,1.07
0.0,0.0,590,-2241856,ARIA LAGA,KE,STMI,3.0,38.77,3.45
0.0,0.0,591,-2241857,ARIONOMUR,KE,STM,8.0,35.38,2.42
0.0,0.0,592,-2241858,ARITI,KE,PPL,2.0,40.3,-2.52
0.0,0.0,593,-2241859,ARIYA,KE,WTRH,3.0,38.73,3.52
0.0,0.0,594,-2241860,ARIYAU,KE,AREA,8.0,35.2,1.68
0.0,0.0,595,-2241860,ARIYAU,KE,AREA,8.0,35.2,1.68
0.0,0.0,596,-2241861,ARIYAU,KE,AREA,8.0,35.23,1.08
0.0,0.0,597,-2241861,ARIYAU,KE,AREA,8.0,35.23,1.08
0.0,0.0,598,-2241862,ARIYO GOD,KE,HLL,7.0,34.03,-0.52
0.0,0.0,599,-2241863,ARIYO GODE,KE,HLL,7.0,34.35,-0.52
0.0,0.0,600,-2241863,ARIYO GODE,KE,HLL,7.0,34.35,-0.52
0.0,0.0,601,-2241863,ARIYO GODE,KE,HLL,7.0,34.35,-0.52
0.0,0.0,602,-2241863,ARIYO GODE,KE,HLL,7.0,34.35,-0.52
0.0,0.0,603,-2241864,ARLILO LAGA,KE,STMI,3.0,38.25,2.58
0.0,0.0,604,-2241865,ARMASARIDGE,KE,RDGE,3.0,39.02,0.92
0.0,0.0,605,-2241866,ARNESENFARM,KE,CTRF,8.0,35.43,0.22
0.0,0.0,606,-2241867,AROBOBUCH,KE,STM,8.0,35.42,0.82
0.0,0.0,607,-2241867,AROBOBUCH,KE,STM,8.0,35.42,0.82
0.0,0.0,608,-2241868,AROGA,KE,STM,8.0,35.07,1.78
0.0,0.0,609,-2241869,ARORR,KE,AREA,8.0,35.63,1.62
0.0,0.0,610,-2241869,ARORR,KE,AREA,8.0,35.63,1.62
0.0,0.0,611,-2241870,AROR,KE,STM,8.0,35.63,0.95
0.0,0.0,612,-2241870,AROR,KE,STM,8.0,35.63,0.95
0.0,0.0,613,-2241871,ARORR,KE,STMI,8.0,35.53,1.62
0.0,0.0,614,-2241871,ARORR,KE,STMI,8.0,35.53,1.62
0.0,0.0,615,-2241871,ARORR,KE,STMI,8.0,35.53,1.62
0.0,0.0,616,-2241872,AROSEN,KE,PPL,2.0,40.72,-1.95
0.0,0.0,617,-2241873,AROSEN,KE,STMI,0.0,40.75,-1.92
0.0,0.0,618,-2241874,AROSS OLKEJU,KE,STM,8.0,36.27,-1.72
0.0,0.0,619,-2241875,ARRIO,KE,HLL,8.0,35.25,1.85
0.0,0.0,620,-2241876,ARROI,KE,RNCH,8.0,37.3,-2.03
0.0,0.0,621,-2241877,AROKIET,KE,MFG,8.0,35.07,-0.62
0.0,0.0,622,-2241877,AROKIET,KE,MFG,8.0,35.07,-0.62
0.0,0.0,623,-2241878,ARSAABULA,KE,AREA,6.0,39.07,3.28
0.0,0.0,624,-2241879,ARSIM,KE,WTRH,8.0,37.2,1.8
0.0,0.0,625,-2241879,ARSIM,KE,WTRH,8.0,37.2,1.8
0.0,0.0,626,-2241880,ARTHURSSEAT,KE,PK,1.0,37.3,-0.15
0.0,0.0,627,-2241881,ARO KUBI,KE,HLL,3.0,38.23,0.58
0.0,0.0,628,-2241881,ARO KUBI,KE,HLL,3.0,38.23,0.58
0.0,0.0,629,-2241882,ARUBA,KE,HLL,2.0,38.88,-3.27
0.0,0.0,630,-2241883,ARUBA,KE,STMI,8.0,36.47,1.08
0.0,0.0,631,-2241884,ARUBA,KE,WTRH,8.0,36.43,1.92
0.0,0.0,632,-2241885,ARUBADAM,KE,LK,2.0,38.82,-3.35
0.0,0.0,633,-2241886,ARUBALODGE,KE,HTL,2.0,38.82,-3.35
0.0,0.0,634,-2241887,ARUBAROCK,KE,RK,8.0,36.45,1.92
0.0,0.0,635,-2241888,ARUS,KE,STM,8.0,35.97,0.02
0.0,0.0,636,-2241888,ARUS,KE,STM,8.0,35.97,0.02
0.0,0.0,637,-2241889,ARUSI,KE,HLL,3.0,37.35,3.87
0.0,0.0,638,-2241889,ARUSI,KE,HLL,3.0,37.35,3.87
0.0,0.0,639,-2241890,ARWOS,KE,PPL,8.0,35.2,0.2
0.0,0.0,640,-2241891,ARWOS,KE,PPL,8.0,35.23,0.2
0.0,0.0,641,-2241892,ARWOS,KE,SCH,8.0,35.18,0.2
0.0,0.0,642,-2241893,ASA,KE,AREA,2.0,40.07,-2.25
0.0,0.0,643,-2241893,ASA,KE,AREA,2.0,40.07,-2.25
0.0,0.0,644,-2241894,ASA,KE,PPL,2.0,39.43,-2.08
0.0,0.0,645,-2241894,ASA,KE,PPL,2.0,39.43,-2.08
0.0,0.0,646,-2241895,ASA,KE,WTRH,2.0,39.43,-2.08
0.0,0.0,647,-2241895,ASA,KE,WTRH,2.0,39.43,-2.08
0.0,0.0,648,-2241896,ASANGOSUBLOCATION,KE,ADMD,7.0,34.03,0.23
0.0,0.0,649,-2241897,ASAR OLKEJU,KE,STM,8.0,35.63,-1.63
0.0,0.0,650,-2241897,ASAR OLKEJU,KE,STM,8.0,35.63,-1.63
0.0,0.0,651,-2241898,ASARIT EMURUA,KE,HLL,8.0,36.58,1.6
0.0,0.0,652,-2241899,ASASUM,KE,STM,0.0,35.58,1.88
0.0,0.0,653,-2241900,ASAWO,KE,PPL,7.0,35.58,-0.03
0.0,0.0,654,-2241900,ASAWO,KE,PPL,7.0,35.58,-0.03
0.0,0.0,655,-2241901,ASAWO,KE,STM,0.0,34.93,-0.3
0.0,0.0,656,-2241901,ASAWO,KE,STM,0.0,34.93,-0.3
0.0,0.0,657,-2241902,ASAYISUBLOCATION,KE,ADMD,7.0,34.38,0.1
0.0,0.0,658,-2241903,ASEBA OLDOINYO,KE,HLL,3.0,37.63,-2.03
0.0,0.0,659,-2241904,ASEGO,KE,HLL,7.0,34.47,-0.53
0.0,0.0,660,-2241905,ASEMBO,KE,PPL,7.0,34.38,-0.18
0.0,0.0,661,-2241906,ASEMBOBAY,KE,BAY,7.0,34.37,-0.22
0.0,0.0,662,-2241906,ASEMBOBAY,KE,BAY,7.0,34.37,-0.22
0.0,0.0,663,-2241907,ASEMBOLOCATION,KE,ADMD,7.0,34.37,-0.13
0.0,0.0,664,-2241907,ASEMBOLOCATION,KE,ADMD,7.0,34.37,-0.13
0.0,0.0,665,-2241908,ASHARBIT,KE,DPR,6.0,40.87,3.53
0.0,0.0,667,-2241910,ASIE,KE,HLL,3.0,37.1,2.97
0.0,0.0,668,-2241911,ASILAN,KE,HLL,8.0,35.02,2.25
0.0,0.0,669,-2241912,ASILLE,KE,AREA,3.0,36.53,4.3
0.0,0.0,670,-2241913,ASINA,KE,PND,7.0,34.32,-0.52
0.0,0.0,671,-2241914,ASINGE,KE,MKT,9.0,34.17,0.55
0.0,0.0,672,-2241915,ASINGE,KE,SCH,9.0,34.18,0.57
0.0,0.0,674,-2241917,ASPEN,KE,HLL,8.0,37.02,-2.47
0.0,0.0,675,-2241918,ASSURR,KE,STM,8.0,35.13,-1.08
0.0,0.0,676,-2241919,ASTRAFARM,KE,FRM,3.0,37.1,-1.7
0.0,0.0,677,-2241920,ASUMBI,KE,CTRF,7.0,34.62,-0.62
0.0,0.0,678,-2241921,ASURE,KE,STM,8.0,35.87,-1.98
0.0,0.0,679,-2241922,ASURURIET,KE,AREA,8.0,35.3,0.27
0.0,0.0,680,-2241923,ATAGIRION,KE,AREA,8.0,36.72,1.85
0.0,0.0,681,-2241924,ATAJA,KE,STM,8.0,34.95,1.3
0.0,0.0,682,-2241925,ATARA,KE,AREA,7.0,34.28,-0.38
0.0,0.0,683,-2241926,ATEAD,KE,STM,8.0,35.18,1.85
